source,target
298655395,249074102
298655395,249076546
298655395,249189515
298655395,249229346
298655395,249493144
298655395,249807139
298655395,249891369
298655395,250063763
298655395,250093469
298655395,250117907
298655395,252115834
298655395,252798943
298655395,254746649
298655395,255864537
298655395,256116266
298655395,256362274
298655395,258201866
298655395,260468552
298655395,262286563
298655395,262894289
298655395,265074229
298655395,265910799
298655395,267221723
298655395,267935407
298655395,269434628
298655395,270071487
298655395,271013185
298655395,272671624
298655395,274916536
298655395,278427923
298655395,278793624
298655395,279704057
298655395,280500208
298655395,282768986
298655395,283532605
298655395,283546090
298655395,284361340
298655395,284738893
298655395,284768045
298655395,285002430
298655395,285654036
298655395,285703047
298655395,285876252
298655395,286292453
298655395,292278108
298655395,293935427
298655395,295769438
298655395,298120192
298655395,299710120
298655395,300278917
298655395,300799382
298655395,304065379
298655395,327199842
298655395,327720325
298655395,330251182
298655395,331202904
298655395,335322583
298655395,339543110
298655395,399814570
249684994,240254169
249684994,243510131
249684994,247050698
249684994,247058280
249684994,247532272
249684994,247687396
249684994,247741752
249684994,247782984
249684994,247905511
249684994,248580981
249684994,248807234
249684994,248863097
249684994,249070192
249684994,249304244
249684994,249316351
249684994,249427326
249684994,249619595
249684994,249903950
249684994,250420736
249684994,250796390
249684994,250913993
249684994,250959001
249684994,251166081
249684994,251800111
249684994,251929231
249684994,252471555
249684994,253171910
249684994,253346194
249684994,253491194
249684994,254273384
249684994,254797371
249684994,255810430
249684994,255962548
249684994,256728512
249684994,257246158
249684994,257627870
249684994,262378882
249684994,264338047
249684994,270275677
249684994,272212762
249684994,308021024
249684994,511637278
265762499,235618205
265762499,240384962
265762499,241476604
265762499,247058280
265762499,247155925
265762499,248299184
265762499,248641773
265762499,248680452
265762499,248785676
265762499,248936103
265762499,249070192
265762499,249074102
265762499,249227534
265762499,250063763
265762499,250117907
265762499,250119367
265762499,250563122
265762499,250775240
265762499,252043775
265762499,252788470
265762499,254127206
265762499,254777668
265762499,255034822
265762499,255134445
265762499,255530194
265762499,255654005
265762499,255718312
265762499,255863452
265762499,255951579
265762499,255966984
265762499,256669853
265762499,257200351
265762499,257233916
265762499,257743981
265762499,258320315
265762499,260468552
265762499,264140183
265762499,264939792
265762499,300278917
231689140,109957411
231689140,222702331
231689140,224953531
231689140,225267736
231689140,228369422
231689140,228821838
231689140,228832818
231689140,229166304
231689140,229454880
231689140,229695214
231689140,230132436
231689140,230285081
231689140,230715731
231689140,230791143
231689140,230887228
231689140,230995942
231689140,231045185
231689140,231528074
231689140,232046980
231689140,232287849
231689140,232420974
231689140,234141046
231689140,234141048
231689140,234592300
231689140,234783599
231689140,235521405
231689140,235565714
231689140,235618205
231689140,236187380
231689140,236550196
231689140,236733353
231689140,240384962
231689140,242015347
231689140,242795930
231689140,246619461
231689140,247363269
231689140,248503706
231689140,248584290
231689140,248634053
231689140,248696907
231689140,248844309
231689140,248974781
231689140,249064584
231689140,249074102
231689140,249229346
231689140,249288832
231689140,249493144
231689140,249517605
231689140,249613315
231689140,249807139
231689140,250063763
231689140,250064309
231689140,250117907
231689140,250347638
231689140,250515392
231689140,252115834
231689140,252788470
231689140,254666319
231689140,255134445
231689140,255718312
231689140,255795319
231689140,256116266
231689140,256362274
231689140,256412698
231689140,258320315
231689140,259986092
231689140,260468552
231689140,260934918
231689140,262894289
231689140,264939792
231689140,266170854
231689140,269687407
231689140,270071487
231689140,283532605
231689140,285654036
231689140,298655395
231689140,299710120
231689140,300278917
231689140,330251182
231689140,1642188595
249309064,234914653
249309064,244572702
249309064,246699205
249309064,248783106
249309064,248865652
249309064,249013891
249309064,249038529
249309064,249138193
249309064,249218805
249309064,249221552
249309064,249871540
249309064,250061143
249309064,250342500
249309064,250475004
249309064,250532866
249309064,250651632
249309064,252317066
249309064,253838085
249309064,255422830
249309064,256506708
249309064,256569171
249309064,258290226
249309064,258633907
249309064,258872131
249309064,263201505
249309064,266775694
249309064,268938602
249309064,271768296
249309064,277100871
249309064,277842490
249309064,281725666
255185735,239468052
255185735,240254169
255185735,241051549
255185735,241869032
255185735,242375305
255185735,244864534
255185735,246572384
255185735,246907310
255185735,246944616
255185735,247012616
255185735,247058280
255185735,247687396
255185735,247692986
255185735,247905511
255185735,248345599
255185735,248580981
255185735,248745357
255185735,248863097
255185735,249053838
255185735,249080986
255185735,249304244
255185735,249427326
255185735,249666963
255185735,249903950
255185735,250030329
255185735,250119367
255185735,250395885
255185735,250420736
255185735,250434024
255185735,250505225
255185735,250571688
255185735,250796390
255185735,250913993
255185735,251800111
255185735,255810430
255185735,257246158
255185735,259366061
255185735,259794942
255185735,262378882
255185735,264090930
255185735,270275677
255185735,308021024
229166304,224078741
229166304,224953531
229166304,225267736
229166304,230715731
229166304,231689140
229166304,234141046
229166304,234783599
229166304,246619461
229166304,246704384
229166304,246819832
229166304,247363269
229166304,248020834
229166304,248634053
229166304,249400408
229166304,249930138
229166304,250064309
229166304,259986092
229166304,266170854
229166304,269687407
229166304,270071487
249918688,244864534
249918688,246572384
249918688,246907310
249918688,247012616
249918688,247742879
249918688,248303022
249918688,248807234
249918688,248863097
249918688,249070192
249918688,249304244
249918688,250395885
249918688,250546516
249918688,251662562
249918688,252038007
249918688,253346194
249918688,255172793
249918688,259366061
249918688,259794942
249918688,260462318
249918688,298092227
250587770,246994151
250587770,248827495
250587770,249335403
250587770,249364615
250587770,249530752
250587770,249666963
250587770,250892853
250587770,253490476
250587770,254006834
250587770,254774774
250587770,257251688
250587770,261470709
250587770,261952321
250587770,270187075
250587770,279105727
242795930,109957411
242795930,222702331
242795930,228208334
242795930,228369422
242795930,228821838
242795930,228832818
242795930,229454880
242795930,229695214
242795930,230132436
242795930,230285081
242795930,230791143
242795930,230796876
242795930,230887228
242795930,231045185
242795930,231528074
242795930,231689140
242795930,232046980
242795930,232287849
242795930,232420974
242795930,234592300
242795930,235521405
242795930,235618205
242795930,236187380
242795930,236550196
242795930,236733353
242795930,240465182
242795930,241476604
242795930,242015347
242795930,243800930
242795930,249229346
242795930,250024556
242795930,250063763
242795930,250093469
242795930,252115834
242795930,256116266
242795930,256144571
242795930,256412698
242795930,260468552
242795930,300278917
242795930,1642188595
401297448,230995942
401297448,234592300
401297448,235521405
401297448,244407929
401297448,244458777
401297448,244738337
401297448,246819832
401297448,247021444
401297448,247343534
401297448,247379245
401297448,247969870
401297448,248635525
401297448,248680452
401297448,248735941
401297448,248751507
401297448,249141810
401297448,249189515
401297448,249416744
401297448,249613315
401297448,249972050
401297448,250030329
401297448,250093469
401297448,250119367
401297448,250119704
401297448,250491624
401297448,250563122
401297448,250596072
401297448,251213166
401297448,251730914
401297448,252256293
401297448,252291993
401297448,252686166
401297448,252838430
401297448,254129191
401297448,254774774
401297448,254957536
401297448,255722871
401297448,256003989
401297448,256116266
401297448,256144571
401297448,257144306
401297448,258321585
401297448,260468552
401297448,263552533
401297448,269687407
401297448,278370238
401297448,327199842
401297448,364053127
230132436,109957411
230132436,222702331
230132436,228369422
230132436,228821838
230132436,228832818
230132436,229454880
230132436,229695214
230132436,230285081
230132436,230791143
230132436,230796876
230132436,230887228
230132436,231045185
230132436,231528074
230132436,231689140
230132436,232046980
230132436,232287849
230132436,232420974
230132436,234592300
230132436,235521405
230132436,235565714
230132436,235618205
230132436,236187380
230132436,236550196
230132436,236733353
230132436,240384962
230132436,240465182
230132436,240642296
230132436,241476604
230132436,242015347
230132436,242795930
230132436,244738337
230132436,246646168
230132436,246714081
230132436,247021444
230132436,247155925
230132436,247343534
230132436,247379245
230132436,248101721
230132436,248345599
230132436,248365647
230132436,248503706
230132436,248584290
230132436,248641854
230132436,248680452
230132436,248690799
230132436,248697665
230132436,248735941
230132436,248751507
230132436,248815657
230132436,248934946
230132436,248936103
230132436,248974781
230132436,249064584
230132436,249074102
230132436,249189515
230132436,249227534
230132436,249229346
230132436,249297633
230132436,249493144
230132436,249517605
230132436,249613315
230132436,249625010
230132436,250024556
230132436,250063763
230132436,250093469
230132436,250117907
230132436,250119367
230132436,250347638
230132436,250425446
230132436,250491624
230132436,252115834
230132436,252291993
230132436,252686166
230132436,252798943
230132436,252962978
230132436,253246330
230132436,254633801
230132436,254728454
230132436,254774774
230132436,255024896
230132436,255134445
230132436,255357012
230132436,255654005
230132436,255718312
230132436,255795319
230132436,255863452
230132436,255864537
230132436,255951579
230132436,255966984
230132436,256116266
230132436,256144571
230132436,256161491
230132436,256412698
230132436,257144306
230132436,258320315
230132436,260468552
230132436,263552533
230132436,264939792
230132436,266936467
230132436,274029108
230132436,280538173
230132436,284361340
230132436,285654036
230132436,294800764
230132436,299710120
230132436,300278917
230132436,300799382
230132436,327199842
230132436,330251182
230132436,343155232
248868945,235521405
248868945,237404014
248868945,242375305
248868945,247058280
248868945,247532272
248868945,247687396
248868945,247905511
248868945,248345599
248868945,248513633
248868945,248807234
248868945,248863097
248868945,249053838
248868945,249080986
248868945,249304244
248868945,249316351
248868945,249666963
248868945,250119367
248868945,250505225
248868945,250546516
248868945,250913993
248868945,251662562
248868945,252038007
248868945,252870120
248868945,253940404
248868945,255810430
248868945,256251043
248868945,256728512
248868945,260462318
248868945,264090930
248509168,239468052
248509168,240254169
248509168,241051549
248509168,242375305
248509168,246669723
248509168,246944616
248509168,247012616
248509168,247050698
248509168,247058280
248509168,247687396
248509168,247837418
248509168,247905511
248509168,248345599
248509168,248580981
248509168,248745357
248509168,248807234
248509168,248863097
248509168,249080986
248509168,249281235
248509168,249304244
248509168,249427326
248509168,249619595
248509168,249903950
248509168,250030329
248509168,250119367
248509168,250420736
248509168,250546516
248509168,250571688
248509168,250796390
248509168,250913993
248509168,251621206
248509168,251800111
248509168,252038007
248509168,252471555
248509168,255810430
248509168,255962548
248509168,257246158
248509168,257627870
248509168,259794942
248509168,260462318
248509168,264460783
248509168,264612454
248509168,269289131
248509168,399154612
248844309,230634595
248844309,230791143
248844309,231689140
248844309,238361138
248844309,242919331
248844309,246619461
248844309,246644666
248844309,246704384
248844309,247627297
248844309,248634053
248844309,248641775
248844309,249131817
248844309,249400408
248844309,249807139
248844309,250491624
248844309,250596072
248844309,251730914
248844309,251826399
248844309,253490476
248844309,254765663
248844309,260738787
248844309,266170854
248844309,270904332
248844309,273907217
248928768,241476604
248928768,247784678
248928768,248641773
248928768,248697665
248928768,248751507
248928768,249666963
248928768,250024556
248928768,256116266
248928768,257144306
248928768,260468552
248928768,324554433
266775694,234914653
266775694,244572702
266775694,246699205
266775694,248783106
266775694,248865652
266775694,249013891
266775694,249038529
266775694,249218805
266775694,249309064
266775694,250342500
266775694,250475004
266775694,250532866
266775694,250651632
266775694,252317066
266775694,253838085
266775694,255422830
266775694,256506708
266775694,258290226
266775694,258633907
266775694,258872131
266775694,271768296
266775694,277100871
299710120,228832818
299710120,230132436
299710120,230791143
299710120,230796876
299710120,230887228
299710120,231045185
299710120,231528074
299710120,231689140
299710120,234592300
299710120,235618205
299710120,236187380
299710120,236733353
299710120,239519575
299710120,240384962
299710120,240465182
299710120,240642296
299710120,241476604
299710120,242015347
299710120,244738337
299710120,247021444
299710120,247094058
299710120,247155925
299710120,247343534
299710120,248101721
299710120,248365647
299710120,248503706
299710120,248584290
299710120,248641773
299710120,248680452
299710120,248697665
299710120,248735941
299710120,248785676
299710120,248815657
299710120,248934946
299710120,248936103
299710120,248974781
299710120,249076546
299710120,249189515
299710120,249229346
299710120,249297633
299710120,249416744
299710120,249493144
299710120,249613315
299710120,249625010
299710120,249807139
299710120,249891369
299710120,250063763
299710120,250093469
299710120,250117907
299710120,250119367
299710120,250347638
299710120,250563122
299710120,252043775
299710120,252115834
299710120,252788470
299710120,252798943
299710120,252962978
299710120,253490476
299710120,254728454
299710120,254746649
299710120,254774774
299710120,254957536
299710120,255024896
299710120,255134445
299710120,255718312
299710120,255795319
299710120,255863452
299710120,255864537
299710120,255951579
299710120,256003989
299710120,256116266
299710120,256362274
299710120,256412698
299710120,257144306
299710120,257200351
299710120,257233916
299710120,258320315
299710120,260426300
299710120,260468552
299710120,261238570
299710120,262286563
299710120,262894289
299710120,263552533
299710120,264140183
299710120,264939792
299710120,265074229
299710120,265910799
299710120,267221723
299710120,267935407
299710120,269434628
299710120,269687407
299710120,270071487
299710120,272671624
299710120,274029108
299710120,274916536
299710120,278427923
299710120,278793624
299710120,279704057
299710120,280500208
299710120,281342918
299710120,282391634
299710120,282624988
299710120,282768986
299710120,283532605
299710120,283546090
299710120,284361340
299710120,284738893
299710120,284768045
299710120,285002430
299710120,285654036
299710120,285703047
299710120,285876252
299710120,286292453
299710120,289443301
299710120,292278108
299710120,293935427
299710120,294800764
299710120,295769438
299710120,296497629
299710120,298120192
299710120,298384831
299710120,298655395
299710120,300278917
299710120,300799382
299710120,304065379
299710120,319130594
299710120,321560289
299710120,327199842
299710120,330251182
299710120,335322583
299710120,399814570
248090233,248751507
248090233,250064309
321560289,228369422
321560289,230791143
321560289,234592300
321560289,238361138
321560289,240465182
321560289,240642296
321560289,241476604
321560289,242015347
321560289,244202951
321560289,248101721
321560289,248503706
321560289,248735941
321560289,248974781
321560289,249076546
321560289,249189515
321560289,249229346
321560289,249416744
321560289,249493144
321560289,249613315
321560289,249891369
321560289,250063763
321560289,250093469
321560289,250119704
321560289,250347638
321560289,250563122
321560289,252115834
321560289,254728454
321560289,255134445
321560289,255795319
321560289,256362274
321560289,256412698
321560289,257144306
321560289,260468552
321560289,262894289
321560289,264939792
321560289,265074229
321560289,265910799
321560289,267221723
321560289,267935407
321560289,269434628
321560289,270904332
321560289,272671624
321560289,274029108
321560289,274916536
321560289,278427923
321560289,278793624
321560289,279704057
321560289,280500208
321560289,281342918
321560289,282768986
321560289,283546090
321560289,284361340
321560289,284738893
321560289,284768045
321560289,285002430
321560289,285654036
321560289,285703047
321560289,285876252
321560289,286292453
321560289,289443301
321560289,292278108
321560289,293935427
321560289,294800764
321560289,295769438
321560289,298120192
321560289,298384831
321560289,299629449
321560289,299710120
321560289,300799382
321560289,304065379
321560289,327199842
321560289,327720325
321560289,328110031
321560289,335322583
321560289,364053127
321560289,399154612
249090385,228208334
249090385,228369422
249090385,238361138
249090385,242919331
249090385,246592735
249090385,246646168
249090385,246819832
249090385,247343534
249090385,247669551
249090385,248503706
249090385,248936103
249090385,249131817
249090385,249418816
249090385,250117907
249090385,250371403
249090385,250627924
249090385,250775240
249090385,252043775
249090385,252291993
249090385,255195989
249090385,255829149
249090385,257144306
249090385,259986092
249090385,260468552
249090385,263141456
249090385,264269406
249090385,264554945
249090385,269687407
249090385,282624988
249090385,289443301
255718312,109957411
255718312,229454880
255718312,230132436
255718312,230791143
255718312,231045185
255718312,231528074
255718312,231689140
255718312,234141048
255718312,234592300
255718312,235565714
255718312,235618205
255718312,236187380
255718312,236550196
255718312,236733353
255718312,239519575
255718312,240384962
255718312,241476604
255718312,242015347
255718312,243800930
255718312,244738337
255718312,246819832
255718312,247021444
255718312,247094058
255718312,247784678
255718312,247969870
255718312,248101721
255718312,248299184
255718312,248461834
255718312,248503706
255718312,248641773
255718312,248641854
255718312,248697665
255718312,248735941
255718312,248751507
255718312,248785676
255718312,248815657
255718312,248936103
255718312,248974781
255718312,249064584
255718312,249070874
255718312,249074102
255718312,249189515
255718312,249493144
255718312,249613315
255718312,249625010
255718312,249724886
255718312,250024556
255718312,250063763
255718312,250093469
255718312,250117907
255718312,250119367
255718312,250347638
255718312,250371403
255718312,250425446
255718312,250491624
255718312,250563122
255718312,250775240
255718312,252043775
255718312,252115834
255718312,252291993
255718312,252686166
255718312,252788470
255718312,252798943
255718312,252962978
255718312,253246330
255718312,254129191
255718312,254633801
255718312,254666319
255718312,254728454
255718312,254746649
255718312,254777668
255718312,254957536
255718312,255013763
255718312,255024896
255718312,255034822
255718312,255134445
255718312,255357012
255718312,255530194
255718312,255654005
255718312,255770124
255718312,255795319
255718312,255863452
255718312,255864537
255718312,255951579
255718312,255966984
255718312,256003989
255718312,256116266
255718312,256144571
255718312,256161491
255718312,256362274
255718312,256545027
255718312,257133677
255718312,257144306
255718312,257200351
255718312,257213775
255718312,257233916
255718312,257669610
255718312,257743981
255718312,258320315
255718312,258321585
255718312,260468552
255718312,261238570
255718312,262286563
255718312,262894289
255718312,263552533
255718312,264140183
255718312,264939792
255718312,265762499
255718312,266936467
255718312,269687407
255718312,272275476
255718312,272671624
255718312,274029108
255718312,280538173
255718312,282391634
255718312,283532605
255718312,284768045
255718312,285002430
255718312,285654036
255718312,285876252
255718312,294800764
255718312,299710120
255718312,300278917
255718312,304065379
255718312,319130594
255718312,324554433
255718312,328110031
255718312,330251182
255718312,339030319
255718312,742441956
255718312,1642188595
324554433,240384962
324554433,246628705
324554433,247094058
324554433,248365647
324554433,248461834
324554433,248641773
324554433,248697665
324554433,248751507
324554433,248928768
324554433,248992475
324554433,249001355
324554433,249141810
324554433,249625010
324554433,249759978
324554433,250371403
324554433,250425446
324554433,250491624
324554433,250563122
324554433,250775240
324554433,252043775
324554433,253246330
324554433,255034822
324554433,255357012
324554433,255654005
324554433,255718312
324554433,255863452
324554433,256116266
324554433,256545027
324554433,257144306
324554433,257200351
324554433,257743981
324554433,260468552
324554433,262416174
324554433,263921990
324554433,264612454
324554433,264939792
324554433,299629449
324554433,320719843
324554433,353816906
248751507,99018466
248751507,221514514
248751507,228821838
248751507,228832818
248751507,230132436
248751507,230285081
248751507,230791143
248751507,230887228
248751507,231045185
248751507,231528074
248751507,232046980
248751507,232287849
248751507,234592300
248751507,236187380
248751507,236733353
248751507,238799024
248751507,239519575
248751507,240384962
248751507,240642296
248751507,241476604
248751507,242015347
248751507,242919331
248751507,243800930
248751507,244407929
248751507,244738337
248751507,246628705
248751507,246646168
248751507,246714081
248751507,247021444
248751507,247094058
248751507,247155925
248751507,247532272
248751507,247784678
248751507,247969870
248751507,248011789
248751507,248090233
248751507,248101721
248751507,248299184
248751507,248345599
248751507,248365647
248751507,248461834
248751507,248503706
248751507,248584290
248751507,248641773
248751507,248641854
248751507,248697665
248751507,248735941
248751507,248785676
248751507,248815657
248751507,248928768
248751507,248934946
248751507,248936103
248751507,248974781
248751507,248992475
248751507,249001355
248751507,249070874
248751507,249074102
248751507,249189515
248751507,249229346
248751507,249297633
248751507,249307708
248751507,249416744
248751507,249493144
248751507,249517605
248751507,249613315
248751507,249625010
248751507,249724886
248751507,249759978
248751507,250024556
248751507,250063763
248751507,250093469
248751507,250117907
248751507,250119367
248751507,250347638
248751507,250371403
248751507,250425446
248751507,250470323
248751507,250491624
248751507,250563122
248751507,250775240
248751507,251827083
248751507,252043775
248751507,252115834
248751507,252291993
248751507,252471555
248751507,252686166
248751507,252788470
248751507,252798943
248751507,252838430
248751507,252962978
248751507,253246330
248751507,254127206
248751507,254129191
248751507,254633801
248751507,254666319
248751507,254728454
248751507,254746649
248751507,254777668
248751507,254957536
248751507,255013763
248751507,255024896
248751507,255034822
248751507,255134445
248751507,255357012
248751507,255530194
248751507,255654005
248751507,255718312
248751507,255770124
248751507,255795319
248751507,255863452
248751507,255864537
248751507,255866713
248751507,255951579
248751507,255966984
248751507,256003989
248751507,256116266
248751507,256144571
248751507,256161491
248751507,256317004
248751507,256362274
248751507,256545027
248751507,256669853
248751507,257133677
248751507,257144306
248751507,257200351
248751507,257213775
248751507,257233916
248751507,257669610
248751507,257743981
248751507,257990189
248751507,258201866
248751507,258320315
248751507,259477513
248751507,260426300
248751507,260468552
248751507,261238570
248751507,262286563
248751507,262416174
248751507,262894289
248751507,263552533
248751507,263921990
248751507,264554945
248751507,264612454
248751507,264939792
248751507,265074229
248751507,266170854
248751507,266936467
248751507,267935407
248751507,269434628
248751507,269687407
248751507,269891958
248751507,274029108
248751507,274916536
248751507,278793624
248751507,280538173
248751507,282624988
248751507,282768986
248751507,283532605
248751507,284361340
248751507,284738893
248751507,285654036
248751507,285703047
248751507,285876252
248751507,289443301
248751507,292278108
248751507,294800764
248751507,298120192
248751507,298384831
248751507,299629449
248751507,300278917
248751507,304065379
248751507,324554433
248751507,327199842
248751507,328919441
248751507,357082514
248751507,401297448
248751507,704477301
248751507,728954673
248751507,742441956
250532866,234914653
250532866,244572702
250532866,246699205
250532866,248745357
250532866,248783106
250532866,248865652
250532866,249013891
250532866,249038529
250532866,249138193
250532866,249218805
250532866,249221552
250532866,249309064
250532866,249871540
250532866,250061143
250532866,250342500
250532866,250475004
250532866,250651632
250532866,252317066
250532866,253838085
250532866,255422830
250532866,256506708
250532866,258290226
250532866,258633907
250532866,258872131
250532866,263201505
250532866,266775694
250532866,277100871
250532866,281725666
230511443,228369422
230511443,228832818
230511443,230634595
230511443,230715731
230511443,230791143
230511443,236187380
230511443,239206608
230511443,248641854
230511443,249064584
230511443,249288832
230511443,263552533
230511443,272275476
230511443,280538173
285876252,228832818
285876252,230791143
285876252,231528074
285876252,234592300
285876252,235618205
285876252,236187380
285876252,236733353
285876252,240384962
285876252,240465182
285876252,240642296
285876252,242015347
285876252,247021444
285876252,247094058
285876252,248101721
285876252,248503706
285876252,248641854
285876252,248697665
285876252,248735941
285876252,248751507
285876252,248974781
285876252,249074102
285876252,249076546
285876252,249189515
285876252,249229346
285876252,249493144
285876252,249613315
285876252,249891369
285876252,250011441
285876252,250063763
285876252,250093469
285876252,250117907
285876252,250515392
285876252,250563122
285876252,252115834
285876252,252686166
285876252,252798943
285876252,252962978
285876252,254728454
285876252,255134445
285876252,255718312
285876252,255795319
285876252,256116266
285876252,256362274
285876252,256412698
285876252,258320315
285876252,260468552
285876252,261018444
285876252,261238570
285876252,262286563
285876252,262894289
285876252,264481248
285876252,264939792
285876252,265074229
285876252,265910799
285876252,267221723
285876252,267935407
285876252,269434628
285876252,269687407
285876252,270071487
285876252,272671624
285876252,272674167
285876252,274029108
285876252,274916536
285876252,278370238
285876252,278427923
285876252,278793624
285876252,279704057
285876252,280500208
285876252,281342918
285876252,282391634
285876252,282768986
285876252,283532605
285876252,283546090
285876252,284361340
285876252,284738893
285876252,284768045
285876252,285002430
285876252,285654036
285876252,285703047
285876252,286292453
285876252,289443301
285876252,292278108
285876252,293935427
285876252,294800764
285876252,295769438
285876252,296497629
285876252,298120192
285876252,298655395
285876252,299629449
285876252,299710120
285876252,300278917
285876252,300799382
285876252,304065379
285876252,319130594
285876252,321560289
285876252,325063626
285876252,327199842
285876252,327720325
285876252,330251182
285876252,331579172
285876252,335322583
285876252,339543110
285876252,399154612
285876252,399814570
285876252,728954673
238361138,225267736
238361138,228369422
238361138,228832818
238361138,230634595
238361138,230791143
238361138,236733353
238361138,242919331
238361138,244202951
238361138,246619461
238361138,246646168
238361138,246819832
238361138,248844309
238361138,248991163
238361138,249090385
238361138,249517605
238361138,249807139
238361138,250119704
238361138,250596072
238361138,251730914
238361138,251826399
238361138,252256293
238361138,254765663
238361138,256412698
238361138,258320315
238361138,263552533
238361138,270904332
238361138,272671624
238361138,273907217
238361138,280500208
238361138,298384831
238361138,321560289
238361138,402009834
252515212,246644666
252515212,248827495
252515212,249364615
252515212,249530752
252515212,250892853
252515212,253490476
252515212,254006834
252515212,257251688
252515212,261470709
252515212,261952321
252515212,269289131
252515212,270187075
252515212,279105727
248991163,228369422
248991163,230634595
248991163,238361138
248991163,239206608
248991163,242919331
248991163,244202951
248991163,244407929
248991163,247094058
248991163,247695944
248991163,248020834
248991163,248345599
248991163,248503706
248991163,248635525
248991163,249074102
248991163,249229346
248991163,249288832
248991163,249517605
248991163,249613315
248991163,249807139
248991163,250093469
248991163,250627924
248991163,251826399
248991163,252256293
248991163,252471555
248991163,254765663
248991163,255951579
248991163,256412698
248991163,259986092
248991163,260468552
248991163,260934918
248991163,264140183
248991163,267311385
248991163,273907217
248991163,285654036
248991163,300799382
248991163,330251182
248991163,343155232
248991163,395791516
248991163,742441956
252038007,237404014
252038007,239468052
252038007,242375305
252038007,244864534
252038007,245187389
252038007,246572384
252038007,246907310
252038007,246944616
252038007,247012616
252038007,247742879
252038007,248303022
252038007,248345599
252038007,248509168
252038007,248513633
252038007,248807234
252038007,248868945
252038007,249053838
252038007,249070192
252038007,249080986
252038007,249281235
252038007,249918688
252038007,250119367
252038007,250395885
252038007,250505225
252038007,250546516
252038007,250571688
252038007,251621206
252038007,251662562
252038007,252471555
252038007,252870120
252038007,253346194
252038007,253491194
252038007,253940404
252038007,255172793
252038007,256251043
252038007,259366061
252038007,259794942
252038007,260462318
252038007,264090930
252038007,266255265
252038007,269289131
252038007,298092227
253490476,244202951
253490476,246619461
253490476,246994151
253490476,247379245
253490476,248696907
253490476,248827495
253490476,248844309
253490476,249076546
253490476,249288832
253490476,249335403
253490476,249364615
253490476,249530752
253490476,249807139
253490476,250347638
253490476,250587770
253490476,250892853
253490476,252515212
253490476,254957536
253490476,255864537
253490476,256362274
253490476,257251688
253490476,258320315
253490476,261952321
253490476,265381497
253490476,266170854
253490476,269687407
253490476,270071487
253490476,270187075
253490476,279105727
253490476,299710120
250470323,239519575
250470323,248751507
250470323,250491624
250470323,250775240
250470323,256116266
250470323,264090930
250475004,234914653
250475004,244572702
250475004,246699205
250475004,248783106
250475004,248865652
250475004,249013891
250475004,249038529
250475004,249138193
250475004,249218805
250475004,249221552
250475004,249309064
250475004,249871540
250475004,250061143
250475004,250342500
250475004,250532866
250475004,250651632
250475004,252317066
250475004,253838085
250475004,255422830
250475004,256506708
250475004,258290226
250475004,258633907
250475004,258872131
250475004,263201505
250475004,266775694
250475004,268938602
250475004,277100871
250475004,277842490
250475004,281725666
256362274,228369422
256362274,230791143
256362274,231689140
256362274,232287849
256362274,234592300
256362274,235618205
256362274,236187380
256362274,239244883
256362274,240384962
256362274,240465182
256362274,240642296
256362274,242015347
256362274,244202951
256362274,244407929
256362274,246619461
256362274,247094058
256362274,248503706
256362274,248641854
256362274,248735941
256362274,248751507
256362274,248936103
256362274,248974781
256362274,249074102
256362274,249076546
256362274,249189515
256362274,249229346
256362274,249493144
256362274,249613315
256362274,249724886
256362274,249868451
256362274,249891369
256362274,249930138
256362274,250063763
256362274,250093469
256362274,250117907
256362274,250371403
256362274,250563122
256362274,252115834
256362274,252798943
256362274,252962978
256362274,253490476
256362274,255134445
256362274,255718312
256362274,255795319
256362274,256116266
256362274,256161491
256362274,257213775
256362274,258320315
256362274,260468552
256362274,260934918
256362274,261018444
256362274,262286563
256362274,262894289
256362274,263141456
256362274,263442211
256362274,264481248
256362274,265074229
256362274,265910799
256362274,267221723
256362274,267935407
256362274,269434628
256362274,269687407
256362274,270071487
256362274,270904332
256362274,272671624
256362274,274029108
256362274,274916536
256362274,278427923
256362274,278793624
256362274,279704057
256362274,280500208
256362274,280538173
256362274,281342918
256362274,282391634
256362274,282624988
256362274,282768986
256362274,283532605
256362274,283546090
256362274,284361340
256362274,284738893
256362274,284768045
256362274,285002430
256362274,285654036
256362274,285703047
256362274,285876252
256362274,286292453
256362274,289443301
256362274,292278108
256362274,293935427
256362274,294800764
256362274,295769438
256362274,296497629
256362274,298120192
256362274,298655395
256362274,299629449
256362274,299710120
256362274,300278917
256362274,300799382
256362274,304065379
256362274,313857919
256362274,319130594
256362274,321560289
256362274,327199842
256362274,327720325
256362274,328110031
256362274,330251182
256362274,331202904
256362274,331449434
256362274,331579172
256362274,335322583
256362274,339030319
256362274,339543110
256362274,364053127
256362274,393723421
256362274,395791516
274029108,228832818
274029108,230132436
274029108,230791143
274029108,230887228
274029108,231045185
274029108,231528074
274029108,234592300
274029108,236187380
274029108,239519575
274029108,240384962
274029108,240642296
274029108,241476604
274029108,242015347
274029108,243800930
274029108,244407929
274029108,244738337
274029108,246628705
274029108,246646168
274029108,246714081
274029108,247021444
274029108,247094058
274029108,247784678
274029108,247969870
274029108,248299184
274029108,248365647
274029108,248461834
274029108,248503706
274029108,248584290
274029108,248641773
274029108,248641854
274029108,248697665
274029108,248735941
274029108,248751507
